timestamp,unix-epoch,from,to,txid,amount
10/03/2017 08:50:54,1507089054000,1N52wHoVR79PMDishab2XmRHsbekCdGquK,19tbEHYnPdnffibAZwUazWUGfEA36uH3vU,06ad169f5df8e73a0ca28c29426fb2f7971498c26ac713148d2f32a29b8c9942,0.009
10/03/2017 08:41:19,1507088479000,1N8c9s2FGQ1ff9W1CSFG7etTSeXocYxv4N,1Q8fWVNYuuAADZ3DtsW5VZCc2iwbdkPvZd,3095369dfd7fbf67889b7499858d3bd610a76dbb192af88d4df58ad2e71cbec1,0.00591
10/03/2017 08:03:10,1507086190000,1346y6eGxab2BVMg9RvBsnpXF7VK9SHLyA,1CYjw86C5ft4uccQ8h6J6A4fikURvR54WR,e014595828e02e07a777fe0f2be2c33c3df0383cd8e53004b8079d86f7d7c0bf,1.9995
10/03/2017 07:27:00,1507084020000,1BSAof1EheWmvND2Zbh9PuqvGeBM7NHVVR,1GBaUtEWxXRxn9vwLwWS3GCAuMxWagLSXt,9f3da51cd7fecb36e86afce3d1be27dddb045d1351a20e1c1a560adfe3cc44d4,0.00465632
10/04/2017 10:08:59,1507136939000,3Qg5exBcN6jEJwJ4FBz8bfQhyvuZu7ThRh,1Jo7c9S2r8zajwMU15JsvFLD8pVmr7Cytn,16eee924a4e083923847b681860acade4e89e4b56291942d4946e4fe28fe74c3,0.5
10/04/2017 10:05:12,1507136712000,1NXCcDon5PV8fzVAEtfAPR3vkHg7J9Z6Zd,1DLeAjKQhAewqBe84SERSSWP5cyw4zjcRS,07cd0ad98ef9c6f38c506e649e9de91f3ae214a31a4195fdbcc7a94fdd63d298,0.999
10/04/2017 08:25:47,1507130747000,1P9RQEr2XeE3PEb44ZE35sfZRRW1JHU8qx,1FpEdbBW57iPFeDutVdWf9gmLpxrUmg2oA,87b5e83360999e10afb57032963558aa904f1ae17d4fe6e5803312da4ac15df8,0.042
10/04/2017 08:24:21,1507130661000,19WJseY4avHWB9y9Fqacfm3MkEtMxU16vK,19LiYyfZt59EdZVkwZJynBypv2QEcrMt4L,8d202b52a71d35cd81235c5847ce4bb3cec309d147f4f2f2486a5b4c251f1dc1,0.1
10/04/2017 07:33:52,1507127632000,1CMRXCUwzvBBR5TUSCCXwF3Wei8fpsWtoo,1FmbTZ6AUSvG8SxfX5yGP6YbrGutwpFcWR,87b7fbd2ba608c05d961d29860798c4a67e24883504ecac15db2f13231b0c8e7,0.3
10/04/2017 06:49:01,1507124941000,1BZKzMP8B7a87MxuweTGeQFNLt1aR99Mud,1cZ9vKUFEE1bRg2evBqro2EZNLYnSf4KH,a8b82580dc883b29bbc0e735771395c005aff01cc9b6952f5cf553c99188efe4,0.01415173
10/04/2017 06:40:22,1507124422000,1EsG5XSfPC57GV3Y5CpxdJG3bS7mbBxYfP,1Lrgq98kJeWaar8WBgDAzNSzMr7DWb4NUz,05868d6619f7565472b04136470cb068c1159d182a14d3992a4455fcf75646ae,0.00952016
10/04/2017 05:20:12,1507119612000,13q9gso2F739Q2iueba38tPK5yYwyn7NAx,1N9WqkX6FtepW6BazJUyEXRvBXpXCGwPv4,0e462bc95c76ebec76f15705710c47cd29f59db4a48c98f3375cf62ebf29096a,0.0065
10/04/2017 04:50:34,1507117834000,1JA8wdNAuexrx7sucxHEvk7FxwpQqgd62D,1EdPt3Ciq39FiJw4GfJUDRffLMm1gVGjYP,dfc656f58ba05a0626deb5281d0af50d1580381f0b3fa6077f5d29496f16585c,0.01566836
10/04/2017 05:46:19,1507164379000,18ThDUnaH2xgMEdbJWZgbShcwTozwduoKq,12b5s6hPsd7zF6386SG47kx5KDBiNfLVaj,f6381bd392258924cc017788a7c10188f61e8366da70ff41ea758a2a59a0a4bc,0.05
10/04/2017 04:57:25,1507161445000,1B8LdFLEvjf4KNzyNvWcCP5cZoQ4Kpc6rE,1NvCkQHquDKQyRmgaWYcNS73mT34KWhTts,b10425f69c68751e13cc32d55dfdd04c068da37c502840c91d9d77c70991ecaf,0.26109289
10/04/2017 03:54:40,1507157680000,1n25XSFXZQm97RDUTWonpuUxZBcLGFsR7,1AgWMVfZegqCS5vGNYA6zbtTjknjaTVsqE,5a9b9158407d8981e1d47242edf023632e5e9e03df616d46657c585ae842ab7f,0.01141723
10/04/2017 03:10:24,1507155024000,1Yvz2K3sn2PLmoFctkNM2w3tgLogkimzV,1HqyXBVu7buofxgtpc9ZMNs6YpGJGwYV62,bda89c398c0a7d49f30d49b4756d1cae11e78260b581d38631ca18512a07a74f,0.0058714
10/04/2017 02:39:55,1507153195000,1N52wHoVR79PMDishab2XmRHsbekCdGquK,183GXeRGcrRTXhgmn2NJJsjMx3We7fF2bi,93006f1c296e72d527e629f63666cb87a614dc4e14cd9e0a4989f68c1a8e57d6,0.25
10/04/2017 02:00:26,1507150826000,1N52wHoVR79PMDishab2XmRHsbekCdGquK,13qYRQw6RUmB1b9KHEwsQHPLqDsv66gceU,d1b7255b9f364cf4a2202f076d3d39be5978ba56279059b747c11950694a4d70,0.1026684
10/04/2017 01:37:43,1507149463000,3FQAfUyNkk39iVQ3RPCdXdZsBksWgPB9aS,16NJYAWmQ6xPUhXWzfkBdpVLz5Mh4BkEjk,9aa61c0fff6f721d72bc427ae5f307a652bbc0f87a1dc8d14cd3e6de72b1ac72,0.005
10/04/2017 12:37:00,1507145820000,1GAkhDDDjdHUahmUnPiz48Yyuv2VLt9PUp,1AP9DKxPy9JbE6wExgyp4yCwCHxzLr5CMV,10cd720cabc8005f7ac2be7ae0c3d209984423dd7e33ae84b75989047eec25a4,0.022
10/04/2017 12:20:21,1507144821000,1EAx6AVFNLaFBr8LgLm79iNuQFM6z3tCz8,1GqcREtLb92LoHMpMze9BmL6ywW494y4XU,71dba60279b9146a21144147b5c09e8bcc2992ff9ad040ee743ce7a8d3dcb019,0.00764552
10/04/2017 11:03:52,1507140232000,3CD1QW6fjgTwKq3Pj97nty28WZAVkziNom,1Q5h4qu2CaEKf7FMbpNhkswrg8P2roqub3,752004e2f38f9644dc35ac480cc63bf819a2a62a7949eb4cae99b15f4e6e70f6,0.0028
10/05/2017 07:10:13,1507212613000,3MqyoCRMLzUTYhZJH7y6nyuCBiebWBKJAQ,19SxSmwWgoY7cMu1G85ReoeSw8WiTyFdTZ,28b92e3fabb5ad803d5b54f19409ca321a51a702d054ad27925ac4b5889a37d5,0.2
10/05/2017 02:48:47,1507196927000,3BnnGagAC1BKBboaqyfay5qUCDcbJn5Dqp,15eLauUNYoxYyGjRaxLcj4jje8Wma4UUZe,8d4a889a957d92db52390adca2f21bf7fd0ceecd497b45391b643e4280bb7661,0.2
10/05/2017 12:51:34,1507189894000,1Cj4oM41hDZJoPRHHd6gfnczUsEkoMBPoM,1Q3sQU8PPBcNX9pHJJ3zQbq8QcsaneCgBX,21aee2dbebe2ef133b0ed5017e0d3bf96dee71edb7efb98301502f719e64881a,0.02877
10/05/2017 12:38:05,1507189085000,19BjUWS7H8sn9KL7Hi3Pm2jZKk6PSMAu6w,1KRcNwdL79qTzoJWt3b7hqdgdbosr9tV1e,9e68f1efb976b4e3337bfd014aa6b9b560018e2db42346d2bd6384972a6f268a,0.0211
10/04/2017 11:35:12,1507185312000,1RiRDyhBjgNfjSvH7TwY3h7EV4grUdzpV,1NVRZccQLuzUBsGay7JoJDBdnQ6CmdX3XK,a5ad44a0a8591347063fd6c7448b25ba39f26a002ba10ff7a7a12f8f9893e68c,0.01956032
10/04/2017 09:26:28,1507177588000,12KANJFC7ssTHDzpQFuwcHNu9gwZ6yy9hh,1KN5AcJZJZdEaPNuVvJrfnNB5KbiT9SWMQ,8e2ecb581d53f43fd74dc9346e6c85544e28831e30149bf74228fdf935101549,0.025
10/04/2017 08:29:07,1507174147000,15C8LJae4nShAJu9NVQe17V1WrbLADnYpZ,16DbbsQ1A77v2zxbScqVoDEub4pCGHSXrL,c3db7e1055f53fe28c8406340f18ea76b7ab02aca1031ff3a8121a8f8de9b830,0.05546
10/05/2017 09:27:27,1507220847000,12fT7khh39QkJKEVQ8SuiKFdSrjcLja4oK,1MHrK2DvBYb9QVc2uD1tMj1wbpf4oho97x,1b07acf18e94d729ddc23297a5953b36ff7b0dc1c999ebcb86b14a51c2bceda8,0.03471452
10/05/2017 09:44:19,1507265059000,3BGPpwQ2Rx9sN2VzveHxkwMovFHdoRnZuU,1NrGUWU22d7d1MRXKaDBLeDNpyEvuqrfV3,7c50dc35abc4ea892e2af33dd9c071f1622a9a8504ddf338c10e2e38a1b6caa5,0.02024291
10/05/2017 06:12:38,1507252358000,1GnKbEsvrfxzaAHfqvU6yNB1qCCn9teTyA,19L5G65ykPrQk5TvX9heu4QjF1wyGU2hb2,33f463cd2cfa398276013605bca3d685494f9f5d87e02b7f81d941c70a029518,0.01410049
10/05/2017 03:32:37,1507242757000,33Xk2LvhGnb3DWN47A2N1KGXefcjAzVaPc,1CkTnhupX1v2TBERUJfxmqL1oN565M9z46,dabec287121cdad785189f320a272975609b11c331772188a567dbb45356ae12,0.5
10/05/2017 03:09:18,1507241358000,1N52wHoVR79PMDishab2XmRHsbekCdGquK,1LAwrXubyx15iCFW4tuALFaLpiqipRtnUC,f298238c43569575cb5e45ff5c92503bf1608a1a18840fe208033dfa4eebcb53,1.001
10/05/2017 01:38:25,1507235905000,32vPpyaXQ9p4LA1hDF3QwPrb5i74MTgsD9,1Gcb8cuC41UqTc7GVC8bhYzXM1R1kXyfir,1775a5131971814d16a86b0776730fb6aaac9069047a5e3b0226fa8e549f73e5,0.12729209
10/06/2017 01:02:25,1507320145000,1H88FaQbW1ABdiH6dRYPqfjgYPif4Lb3xj,1NSCmfvhwrErnjxrwqgGLbygmeBBLWRCQV,91eb0488d0eb5b7fcfcf10e2cf1e68b6414b1427ad0c9e6946bbaf2404258c39,0.349
10/06/2017 12:55:03,1507319703000,1L6igfb6PCRHcWQ18JPuMFxr51mEtVDRPq,19e7iHEVbB2Ge5JNNJfNtZ4PQRTuLZxvhm,24d920c6ac8bf7c35eb995e5d64b4b7369bdd061d48f3c4c379a428c2750a680,0.23126146
10/06/2017 12:06:48,1507316808000,31hvwpVtWrQW354hvTFexWf2CZjQRbcwQG,1GckNwiBC1teRYkrGccQMm1ys4sYkjAce2,a64ce8e564d2e214e0cdfd6ca1322b7adaa480ade99120c5e99b976daaf37698,1.4
10/06/2017 11:31:05,1507314665000,3LBtBAzjptChuSRFf6AtnULZeS9yocVo9j,1999RuVsVwJYLxsrRwcqZ5QRZcz4G4qQdD,681a09b1dc7ac1a1387678fe725e046a7fdd95992c163789a4e5101bda4ead53,0.0295572
10/06/2017 11:08:33,1507313313000,1388ATDkHvQ2yv36TAYHk1HwdGC7rCixS9,18BwB4xRn9w9jgqb5tCEjHH7w1GctuUNnJ,ed251b86d99f09de7439b3f74db1a8a5c5f95c5f343fa6f3eb2a03a48af63d6b,0.02
10/06/2017 10:39:43,1507311583000,3PfqXREiXLuSzYMzWb1bco4rXN5Wux9oCj,16gDg1y85GAgbuoRtoqbWfokyyWabongAo,53bbe23b6fef378768c350d031e9b132053f837aca5950218b53173c8d81a446,0.9991
10/06/2017 10:31:34,1507311094000,17AhR2Gcze9aw6jdTfDKbhTJgifVnzuLZo,1APVeno33hbc5shXy5q9W5PHLcRbhd5HK6,bfb477f57849190b871e34a746d4314aa8ed069912d2e0fc0ec0d8743f1ab1bc,0.05
10/06/2017 09:40:41,1507308041000,1HpTaMnijHzwXmagrYyURVi6hcFNz2n3TQ,12mX7qBujkXQE1h1AUirSjLCbcgHxnYXy3,2e17e93abd9be6410d078acc1d637e0b09574a5e8be83fbe5509325f23053ea3,0.00229075
10/06/2017 08:25:32,1507303532000,1KXo3k52Y8diV6LVdUvecBEQuJXeWDVUyJ,1HqpZw9L7uincNWBN8uMDn6WHnhq3fL9xK,ddb17486b0faf3c2fc61a92d92362421acf18399f1cdbf85b7fe57a058b129f1,0.001
10/06/2017 06:54:27,1507298067000,14VGfS6PBueRprEwAWHYVfYgyZS1yqiDQk,1HMnnXkLJPya29ZKBBuM7zrcafKkUS27gJ,f199d1595b8d44932880ba1783b45652dcd3c4151d72d0726ea156cbc90ea9dc,0.0168
10/06/2017 06:39:02,1507297142000,13pjqh9xw3XM3Ca1YdWYTUXkr9dVXYP4hb,19RpwBiNiVAUNW9hvHVt7BcTLytrkv2kg9,2b3759c009c95d41d292a64fcb46bc2a687621a002002de3f3f5ae2e8242fb01,0.00942167
10/06/2017 06:02:24,1507294944000,1JRx269tYTrPmZ9G7e2BTKgNks4AnXA5UQ,19mDAt5pcKwPCJYKSEchmyZa7a2tBw35up,9f34dfad27c23eaed747fe0554212a1570f5e1ad51975730a20d3071d1021868,0.05675
10/06/2017 05:17:13,1507292233000,1VVUnLVQ3TzUarTJBgNJ8rdWCP6bQXXqX,1C3TbtR9oJ9cDPanZZYDaK8eVykFPCQUkt,f25712a8a4f9dc473bc1cf297ffe022da25fdf31a01e6c70a9b7eca66df65681,0.0005
10/06/2017 12:49:31,1507276171000,1Ce6kkmmpDvrsdyyP4TpgSVkNi8jFf34Qn,1BmRBPLekPwUVPb4SAEBHBW4WtoWftPVVW,32e04db2b38977abc79bcbb91ea0fbdeac4a5d271b072ddeccbfab2db4a99952,0.08
10/06/2017 12:25:21,1507274721000,1J9VH1285qaTd4R8N9pYLq7dZ5yx2n1Epv,1PLAvzcKWNTG6Uv4a2TPe71ESc9spb3Z9Y,31d13a676d9930386a948d9ea249c6a80b80797f191f70ccf387edbebb15ef26,0.006
10/07/2017 12:01:34,1507402894000,14JdQLHvuPF13YYoDY8r2fGsW7C2GP6TdD,127rijX9XrB6GmxLxosdxYswPsWSEaM84Q,495c99d89aba847863c14915a0393cd267ba3c8ff3764947ed5008bf7ebde18c,0.06019588
10/07/2017 09:59:41,1507395581000,3ARFgkLcSsUpZDuQobw35pHRSCtLWNNgoa,1LwFtWbRWUhVeUxu7acUm5sTZpSgijimwj,6cadcc797cab4342c91303615e9f773805ef4a7a8eb06a930068160403b7f26e,0.002
10/07/2017 03:41:17,1507372877000,3BrHSJiqoJnfWf8PSJqG265bYX6AWYTEvi,14mAPoW8jMnfTkCEtZyD4E57mUUuuv7JwF,c4c37b9a528d032e1404817c3fbe4f720afc0cbf40a73bfcc5815a40344274a3,1.5
10/06/2017 10:03:36,1507352616000,1KtVbkcmh3Atvc5bqXfcE727QTare5itb4,1PxtmKvLF2A1WYKxgbAYauhTiJHD3G4EB3,c427814970c84c993723c3cd67c21b3f17bbcd3c9773fd0ceb48070ca62c706c,1.081
10/06/2017 08:18:46,1507346326000,14uzAvFEdGfppEeF5azUpHFSTbkfN3KjXD,1E1fkBkCRtpg8oHXD3F3YGkzZDj2SJ5LSx,8660ee19b3269a01a5f56ecdd60032659e7150dc430d65aafc90148a9b07a7bc,0.00094082
10/06/2017 05:50:35,1507337435000,1HRoBXroj3bT5YanuFc84AJswHteYGmmho,1AjYVMVH7ts3ThDKvSvXqFHctA8SoZy9nk,ed7f2eeb0eed7034fcb62bf8e2c52b1a4b069a43d8af9bfc9a8d4ede830fb47a,0.229
10/06/2017 04:54:39,1507334079000,1KtMYjSZf4j115iYi1mKYw6VnFCH8kqXwf,16VzeonkQsGCJzbUP1pErSAyW7kfMnzbvt,c65bf8abdaad6a742a69abc66fa0f44d662b99e3b1f178accc61a90f067959b2,0.09139848
10/06/2017 02:51:41,1507326701000,378p3u4RN1HTEWFkiTK27zuBWbx6eLSX6p,1EL6RTTCbsi3VWHZDdbxYak9Y4V5E6AtwE,7ad1494e5f46352672a98f5a5007ec2f53ac70af80a8655365e5b78bd0b172ea,0.0216
10/08/2017 08:21:49,1507476109000,1FiWuoAXGnRh1KS1DoKDSBHvW7vLBQn3NM,193PFEnqoEXpk4w8wwQboi1LLQACuJS9Ge,3ab61be0da7f634bac8eec5690c7f058547c878e7cc3d55dc64a83c9cc2d2b6e,0.25
10/07/2017 11:30:19,1507444219000,12tzoKg7r2vLf6d4J9hKTNMLDaeSAMCEeT,16tzrKu42vh6bYJHCPf73xdiHrujrMFwiw,a7c375ece78238287fe3dae9b4f30bb012025b8af41241212e92049c3dfc0eb1,0.05
10/07/2017 06:50:54,1507427454000,1EvY4DknZygioHsgsMxcqxdxzKHfg7XdLC,1KnM39NVMCxr7B1CvsGGBk65ZCGkEB569U,12394934c4885de7d3b4ac86a123dc79a332f08c8a1a12066d7083b57c0ce4e2,0.001
10/07/2017 04:12:28,1507417948000,12ptW5BDoE7nsueSq2us5ZHvzysj3iFynT,15mytwG3NAg4AEBAxc8PC2kEMWLDhCLaV2,c70381d880fc2452c8e1c57562c54509727f417a8cc578c8387dfdc8106dacb5,0.01848656
10/07/2017 12:23:54,1507404234000,3PphYjcaiNwAoEsugs5BqNZL3JjqQugCNR,19V4e4DfXZKciaBmW4my6jZYBrXt5QR1HE,d98f8fc830d0092185c3f33a3bb8c2bd0cb25a60789c8b689a3b913edb1adf5a,0.3
10/07/2017 12:15:48,1507403748000,3C1y2o4Za9FdRxT8thX5i5bxGZ3Q9eP5tE,1DwZzmDPzXuN5ehzGuA5x3Wiidy4MskA9n,c295d98144d35c38872836ba128f1c4aae6bd1c39ab51d9795f483d5104ca466,0.02275907
10/09/2017 09:13:09,1507565589000,3P2ZiLFE5HFLBbn7ufozp1s3VaGdQyhFnM,1pvsYzLeL8MqxAQyCSMdhXpXGqQZgaLfL,37bc71f229b21a95dcd98fce5ec4cc1f9e453ae15f8caf26fecb243b66b81194,0.06
10/09/2017 07:14:27,1507558467000,3Gse8ZYunSaSkydQ1ZSzSyXWm9bXPYQZnz,1KjNzjkpGBcuGrXSRcexQJh9D9Hhy7U2Wz,dd5d22ebc6d2638c78f4080b3533c1fd63c8058e5b65162eb7874eceb409ef5d,1
10/09/2017 05:37:38,1507552658000,1P9N8MSiWmggdgs3zb7fjDwDEMFXUs5y4S,1DrZfszdQGrR9vveiFe6nWyDVX4Dz2XY7n,824444cdc7c3884b134a8e3a861128805512e7e6e12ba1cfe881e3907953b852,0.05087315
10/08/2017 10:24:19,1507526659000,15gKuNzBQox5yVzmyc6YdJ4byjVgo2GQsF,16Sb9fLh7YrPNX5XAU4chTDQRNiKvxVLKu,63504bb3d88c9c77d896331e092ae523b4e376db0c75542801359aaa4081113d,0.015
10/08/2017 09:08:25,1507522105000,1hjRjBHNBQ5DnvQkwEybfdJEZ5xT5eNFa,14ZjdFVCZcCHwhjP4pK2abdEAKQannezYN,1a9ddab561592154472fad6ae2ba3cb90cbcca77ac5f5c11e3c0e1ad94254a0c,0.8
10/08/2017 07:59:51,1507517991000,1BBD7mHz16sb2zCXZDmhLWtQsnFupHptBr,19wyVmJR5kjpT5vszyUcXwPYfB8k5MFvHw,bee7648678ad430082b29022d978ad63aaeb9f14041c96330676f4587d352bb7,0.15
10/08/2017 05:36:44,1507509404000,13nwJc2GuYZ5ysAN3uz4zPRuErkWgBfHn5,1DM84SDq8ZLgpSfPjDYDnWEXsepnbUAM8k,ee500beba2aaefe0ba66947d62865868fa4823800ad2bfd9e3f50967362d9bc8,2.499
10/08/2017 04:56:44,1507507004000,1MeKna8Bs9zph2gUrC3o2ecMzbViogjqdn,12xxrEmZwv2xPv4cHVvRySU3d3rCBi2637,664a46118bdab148be63b541f70f9dc63dba16b44e3b9375bac210ec91546df4,0.1
10/08/2017 03:31:33,1507501893000,1PfJs9KS5cCjbm6tYb4zhUi9SuYnQ1dEkL,1HvakzXYFLx8QizfR4CCpQj3PwRVzbeBVq,a9edf6e7b5c1108d445178f418661b3069fa3f5e6f6b46c9a1fd7aaedf950eda,0.005
10/08/2017 12:54:04,1507492444000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1FfGEmRwTSvNME1FdU5ig7S7yXUr1LEc5E,84625a3c75e33f0f3d1e9400c44e2a7086e8b7b16d3aace2bfcc8c87a70c69db,0.02512127
10/08/2017 11:55:53,1507488953000,19zbUFSo1RvcNEMCHpwjrKLBQgv5pxhzA,1GaYJwC1kGSjnCFvwzSaT34JJdaB7mU1bs,6edf5968a6dfed4c02e4b6df716a277c01b3030fae947a498a0976e249919830,0.02194908
10/08/2017 10:17:28,1507483048000,1Gh4PgLpassdFfzBPuyC7fJfchVDzbZtSv,16woZ9GgU1zBB3wZQjnoTaShs3nvsxTqKz,d47b075e3cdd997a2f9d99f141178b0f9f79a419c5308f8da5266e6ede4b4cb2,0.0399777
10/08/2017 10:14:43,1507482883000,17SLSi5GZpmTzuUNMaYKaN7ByurkMoGX18,12RsVqm9e4s2BbnpjuqiUyh7uKto31GFad,16eec052463d720c5d6e84181c4ead4da99aeae75c9cf3f3fbab33ae4db55596,0.25
10/10/2017 07:18:43,1507645123000,3CD1QW6fjgTwKq3Pj97nty28WZAVkziNom,17cqEfnPFFvwBjFfvkapxabfdYwQaU3wMt,21bdfe84883d05a678bbf1aa92b08c27ae0e615e45bccc5d5ccaa10d0a728e14,0.00987581
10/10/2017 06:21:01,1507641661000,3PBnK3NPZeTsT6nEeMmsHHZ5TDGYmAouDA,18bGLAC6U773WDF21H4rZFTVtCPamQ7VBn,e370af477fd2fbc46ca935f3db1e97a62ac819087d9f984bf50e7bc6268e3197,0.009
10/10/2017 05:24:54,1507638294000,1D1vSGxRCnsnMKSxW4krEXAebXMZNqczb6,1AcrKqrMs568B531mSJ53c8Ln1Xa2UFdVA,cd37712a6fb7cbe574767eca47b59b8571a6bd8fa2599ae11973b26e1f794736,0.04
10/10/2017 05:14:40,1507637680000,1Ba414WcLZFrHowZF3SdGQBLVuFMyfAGKm,1E4keQPhh7H2wEZs8Qo1wvWfKcYSAtT1tJ,31568406161c268ba91990ead32cde3781bffb439e120eeaa224367d6cfbc5cf,0.12167264
10/10/2017 04:40:25,1507635625000,3CHC9bwPyA1y4FeMb1xkVmjMoAaaH4Kbt8,12pCAtmAtfsnZMLnMZgyfd986Ru1yGj7RW,3910023c382b416c99cec3053359e67ffb731e487b8bee08af80b4571d73b37b,0.02
10/10/2017 04:29:55,1507634995000,16f9nhE3LL1v1KWHkz8cYBxEx8KPvQT4Hb,17Ba29gvoHz9xx4RwvxU2oxZEUsoY4F6MX,aca4b6652f007cf9c0df4d516baebc43d5a3ea2e64f25ef842b7cb2aa82aab37,0.2749
10/10/2017 03:36:18,1507631778000,13RajVdNKHT67FeutYEjiPi77qChCxUFAZ,184Vw6pS5tSzMzkyzWkHLpWXhgvy4rQFnc,1f3493272eb59217d8e6b1f1647bb19346ec8902a14743385b89f99fcfc542ea,0.05
10/10/2017 12:11:28,1507619488000,1Cy99MCNMNVLBsA6gYnqcxy2E4kAMywfsV,16BTWjuvivi7mL194G3VbgXLoCwHWu4sUg,ff08c4b32117369080beae879f84744dd53b423da90794b4cea86684c13bee00,0.0237
10/09/2017 11:55:46,1507618546000,13P4MJMuqxWyc4xZLsvDHLRU55cR7h6zHb,1GLdFhWoZWoLsDeQGJwWyEugwuVecKK9Bt,140b2b0815e75d5ed5abd7266e776258c84b09f78345ad960f8d53012e7318db,0.01505898
10/09/2017 11:16:17,1507572977000,1K88PFKufHimz6dAFotZzfZhqMDbo3jVzv,1C5miVbsrb19iUj8T4An5sQ6DM1BbtRh5J,12f6fe7dcff96fb16361200b3dc6388a5b6a09fb2dc0d28554605a6d400feba0,0.042
10/10/2017 07:49:01,1507690141000,16pBAh3zpwmhByh1xtkV2C3By2bpt5aVvG,1AawoJR9xdGH5nTuGAUQoVmix1dSvCqExp,ae107a4cbdce9cf413afbfdf6865a33463f76cb574922ab16bcd31889bc30db3,0.54351665
10/10/2017 06:18:16,1507684696000,1BNCsytFsEosPzxgYirLuBthuw9mmig55H,1PXCaAXuHVMs73NVxFeNgzfLmDZyXCFKNr,173020a1fd4459af3752f11dfef1e097f799ec353dd05bc7454f63f699e88c0d,0.00021
10/10/2017 05:19:21,1507681161000,12P9uQ3LNUnxhwycQ9hYhWwVR2teo5uUH4,1dzUNkUMq49dgVUfBXzZggy6jRu7rwSPq,e0de6892bdfa6cc79176e33488ea8244e24aaf4028c32450c680efd9d613b914,0.11043083
10/10/2017 04:29:50,1507678190000,3DaXSsbH48qkoSCwejmmyjN6jpjV1oTrAB,1JeHvmbu5sCdmakpAd3E7kM6jszvuwVFZA,739a6519f009b11ef7465956499f2ab1d68008f98433e105f9ba7bd6f5ed8487,0.013
10/10/2017 04:21:40,1507677700000,1HbMgW46fpKBwTUFzCRyg6rBLTRdHQicY4,1JY2zNpR4G6qQD1nP1JSuwiHJKBJU6tctA,4c2af7c10a45b71f66a9d26146ba48cd7852a82f4981e5c8357c14bbb0f2a40c,0.18
10/10/2017 03:39:23,1507675163000,1PauDqNUPsRA9TYcAhGT848L3Gr1rDfVyE,1QF1gpZLra8LTmw7r16XbvHRTjkVFRMeTP,2b71b5c79dc182cd4967af1608e7965132cd88820de3c1cf82e8234f6aab1c3e,0.999
10/10/2017 03:26:11,1507674371000,3DfX3hP4twfEqmTyDGW2wCTu1xisf5KuYK,1KF7zgnWoCfZG7UCy4BgHUa1HfWHwBs6s5,9bc05077eb0e0fb9bf0207c7e7e067128f970f843459120fe53ab3fba98a3b77,0.071652
10/10/2017 10:23:27,1507656207000,1P7W8u9Hpa7urZhnN7ssYmoNegRcvPekKa,1CwFANqwMGqZjHQgA3krja4sD5a8EGFXdt,00ad3a4ae0c159bd0864ae40cb9db8bbd554df67af8e72a06c21efe35e36be30,0.01
10/10/2017 09:42:59,1507653779000,1CWK4kvaR938uFnACf8b2c412UVMGmJFdT,1MFVPWrTUqzyBDPx92HvzdvvndrmHoKSHe,e2cac52d71c48cc89aec90a3c4399dfc463eb241550bbfa403d167467a81fc5c,0.05
10/11/2017 10:49:14,1507744154000,1B32ZQKwJYLooCjwjtjAigzehhYDCnZkvf,1K4uduY2nxjHvDPtSxA2deMR9M4En3W853,cb0f804de6a3e687b97b587f08559cd405d2110d52d9c0d835225fd5394b7f6b,0.0161
10/11/2017 05:59:14,1507726754000,1NBUEFwW5q4o9FDvJWCUszU89wxEiRhTxi,1QJ4D68s4bvc4wtxAwqzB1V1dkftf6EQZ3,d67db67ae5704a1120909d9a5c119822c3f60b28fc4aed5ffc44b42b6a544b92,0.1442708
10/11/2017 02:49:01,1507715341000,17jsqtVaMHqpc9ayQ3zpk93HZC7mD4jYy9,16Lup5dhHG27viKi8GdiLTESNfoQTw4gH5,62e174031b041d1e90849d1205e184055d470c42be4ae584e9b109f579821f83,0.13546
10/12/2017 02:43:40,1507801420000,1LuF82KvEv64KoD3qAQJgaVtKnT6Rawv2g,1AXGX7VzpRMqaPfKX4K1cp36pnpvFpauxP,debe1694d8d5498763a299ab0bc246308a8d3354cd7cea7e670435060ba2e379,0.012445
10/12/2017 01:29:52,1507796992000,1NUKgMAKnAkHPATy7nCZ4ytVSVBYgjvAjE,1EyPP75TocmNDpfxkbSeDW2oDxWoqhYZ9z,c3fac9a81f288c9a5044ebf8eaf8b4b5187f552f36dc14db1b557ecc16c9a64d,0.0101
10/12/2017 01:01:20,1507795280000,1JAMbQgCKzwEtF8Duco9KauyNp4pt2de2x,17xNBiDKXuuRC9VhShk3B6SGQuxytou6EJ,811e2fb0b39da4d62d6bbe73cdc02d0a129e214350142e98d88fb11baf3fb777,0.00704065
10/12/2017 12:47:15,1507794435000,1Fr8qEa7vcwJikeW9q6thaYZPacGY5CQAb,1PyLrkEU9sC8JFt1xkqKxjE3Cw7bi7jZSC,ec0dddf5ca86509d55f0d46481f96ee0247ecb5af4902c405fad751de3ad3626,2.5
10/11/2017 10:40:29,1507786829000,1N52wHoVR79PMDishab2XmRHsbekCdGquK,1BhhVQGy2GRuU3nGAtg7RUW2HFiSeZefxP,6185fdcf1837a26549540f1918f5ab596a6379782737dd9042b2d7ce19781729,0.09648583
